sample1	sample2	rel	country_pair	region_pair	time_pair	distance	n_ibd	total_ibd
HG02970	HG03367	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.357732997710798
HG02971	HG03108	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.502421999999996
HG02971	HG03120	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	34.53373466587222
HG02971	HG03133	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	18.630846592446282
HG02971	HG03139	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	31.748946675654317
HG02971	HG03166	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.060689352703392
HG02971	HG03193	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.685778957765066
HG02971	HG03297	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	18.255609245387454
HG02971	HG03300	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.848016530556094
HG02971	HG03370	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	15.658209
HG02971	HG03372	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	15.912000527814385
HG02971	HG03499	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	27.33534841276635
HG02971	HG03515	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	31.305817108928963
HG02971	HG03521	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.440350213047765
HG02973	HG02974	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	24.14920169282061
HG02973	HG02977	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	15.241025175869119
HG02973	HG03105	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	15.158343000000002
HG02973	HG03108	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	19.257885764305627
HG02973	HG03118	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.421317992749792
HG02973	HG03123	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	21.283317273958062
HG02973	HG03127	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.823819408190232
HG02973	HG03139	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.996070808510638
HG02973	HG03157	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	23.302409452054796
HG02973	HG03162	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	17.704837065699053
HG02973	HG03166	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.3450238498624
HG02973	HG03175	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	15	317.27961744219994
HG02973	HG03198	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	3	53.97894369297939
HG02973	HG03265	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	23.014996931228367
HG02973	HG03267	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.06553608389467
HG02973	HG03300	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	25.016986323036186
HG02973	HG03311	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	18.213538844334977
HG02973	HG03518	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	20.5957253736089
HG02974	HG02976	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.092879049119155
HG02974	HG02981	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	21.278538608163245
HG02974	HG03139	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	18.52109560000001
HG02974	HG03199	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.252575204996177
HG02974	HG03267	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	22.728140860893788
HG02974	HG03268	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	16.087413839879154
HG02974	HG03271	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	26.23921071790032
HG02974	HG03295	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	14.56653487278944
HG02974	HG03298	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.543115646981732
HG02974	HG03300	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	17.693868701966714
HG02974	HG03313	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	27.257172240413766
HG02976	HG03268	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	21.689870695332605
HG02976	NA20357	none	Nigeria:USA	Africa:America	present-day:present-day	none	1	19.46394348586599
HG02977	HG03105	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.988394314459665
HG02977	HG03108	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	20.185344325115427
HG02977	HG03120	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	41.44032417053012
HG02977	HG03123	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.0132242823952
HG02977	HG03132	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	19.524407714476187
HG02977	HG03139	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.155605134612514
HG02977	HG03157	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	20.838120014122097
HG02977	HG03190	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	19.94018723570689
HG02977	HG03199	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	27.34717021887198
HG02977	HG03265	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.43814900000001
HG02977	HG03271	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.82215155224668
HG02977	HG03291	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.233426413654612
HG02977	HG03298	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.960711220799723
HG02977	HG03300	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	6	108.7394747261799
HG02977	HG03304	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.049081217139808
HG02977	HG03499	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	3	56.50213606606147
HG02977	HG03511	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.635164380952375
HG02977	HG03515	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	4	84.51022809247787
HG02977	HG03521	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.483701325656128
HG02977	NA19378	none	Nigeria:Kenya	Africa:Africa	present-day:present-day	none	1	14.355368090752522
HG02979	HG03132	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	14.616511961652735
HG02979	NA19834	none	Nigeria:USA	Africa:America	present-day:present-day	none	1	14.878800815367907
HG02981	HG03121	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.037846243417476
HG02981	HG03166	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	10.293114763157888
HG02981	HG03193	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.571408178947365
HG02981	HG03267	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	17.74937679443586
HG02981	HG03268	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	31.434709912477576
HG02981	HG03280	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.212309333095533
HG02981	HG03291	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	12.926794707748165
HG02981	HG03298	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	11.362441077925038
HG02981	HG03300	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	17.127115125506073
HG02981	HG03366	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	24.080304000000005
HG02981	HG03370	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	2	24.077173543965515
HG02981	HG03372	none	Nigeria:Nigeria	Africa:Africa	present-day:present-day	none	1	13.346236576219514
HG02982	HG02983	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	13.18505706736319
HG02982	HG03046	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	21.204719815367906
HG02983	NA19190	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	19.712461762826607
HG02983	NA20282	none	Gambia:USA	Africa:America	present-day:present-day	none	1	19.94018723570689
HG03012	HG03919	none	India:India	Asia:Asia	present-day:present-day	none	1	19.643375815367907
HG03015	HG03018	none	Pakistan:Pakistan	Asia:Asia	present-day:present-day	none	1	10.488839999999982
HG03015	HG03022	none	Pakistan:Pakistan	Asia:Asia	present-day:present-day	none	1	11.548176664853102
HG03015	HG03705	none	Pakistan:Pakistan	Asia:Asia	present-day:present-day	none	1	11.721304021944277
HG03015	HG03706	none	Pakistan:Pakistan	Asia:Asia	present-day:present-day	none	1	13.137519224245324
HG03015	NA21142	none	Pakistan:India	Asia:Asia	present-day:present-day	none	1	21.652847815367906
HG03016	HG03018	none	Pakistan:Pakistan	Asia:Asia	present-day:present-day	none	1	10.378493009615255
HG03016	HG03021	none	Pakistan:Pakistan	Asia:Asia	present-day:present-day	none	1	14.76714807488272
HG03016	NA20767	none	Pakistan:Italy	Asia:Europe	present-day:present-day	none	1	19.524407714476187
HG03018	HG03019	none	Pakistan:Pakistan	Asia:Asia	present-day:present-day	none	1	15.287031585083767
HG03018	HG03640	none	Pakistan:Pakistan	Asia:Asia	present-day:present-day	none	1	10.246150804429412
HG03018	HG03660	none	Pakistan:Pakistan	Asia:Asia	present-day:present-day	none	1	10.26393598075596
HG03018	HG03663	none	Pakistan:Pakistan	Asia:Asia	present-day:present-day	none	1	10.769393599608293
HG03018	HG03705	none	Pakistan:Pakistan	Asia:Asia	present-day:present-day	none	1	13.274233498322246
HG03018	HG03706	none	Pakistan:Pakistan	Asia:Asia	present-day:present-day	none	1	11.534435437735851
HG03019	HG03022	none	Pakistan:Pakistan	Asia:Asia	present-day:present-day	none	1	11.964979473259575
HG03019	HG03663	none	Pakistan:Pakistan	Asia:Asia	present-day:present-day	none	2	23.70555412413494
HG03019	HG03706	none	Pakistan:Pakistan	Asia:Asia	present-day:present-day	none	1	13.962809606271776
HG03019	HG03920	none	Pakistan:India	Asia:Asia	present-day:present-day	none	1	20.196575503617307
HG03021	HG03491	none	Pakistan:Pakistan	Asia:Asia	present-day:present-day	none	3	73.488272020424
HG03021	HG03706	none	Pakistan:Pakistan	Asia:Asia	present-day:present-day	none	1	16.450994148697106
HG03022	HG03706	none	Pakistan:Pakistan	Asia:Asia	present-day:present-day	none	2	21.56859620073766
HG03024	HG03028	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	28.50551526553673
HG03025	HG03433	none	Gambia:SierraLeone	Africa:Africa	present-day:present-day	none	1	21.207694815367905
HG03028	HG03294	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	19.46402841854251
HG03028	HG03342	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	14.635849579272561
HG03028	NA19175	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	19.46402841854251
HG03028	NA19239	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	19.522553295113127
HG03028	NA19375	none	Gambia:Kenya	Africa:Africa	present-day:present-day	none	1	14.975524330138146
HG03028	NA19394	none	Gambia:Kenya	Africa:Africa	present-day:present-day	none	1	14.878800815367907
HG03028	NA19439	none	Gambia:Kenya	Africa:Africa	present-day:present-day	none	1	14.975524330138146
HG03039	HG03114	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	19.46394348586599
HG03040	HG03369	none	Gambia:Nigeria	Africa:Africa	present-day:present-day	none	1	14.878800815367907
HG03040	NA20355	none	Gambia:USA	Africa:America	present-day:present-day	none	1	10.05670386624963
HG03045	HG03046	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	5	77.85864270973636
HG03049	HG03258	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	11.395539
HG03049	HG03259	none	Gambia:Gambia	Africa:Africa	present-day:present-day	none	1	10.344100720031378
HG03052	HG03057	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	10.09129575774368
HG03052	HG03064	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	19.421974038997213
HG03052	HG03168	none	SierraLeone:Nigeria	Africa:Africa	present-day:present-day	none	1	19.46402841854251
HG03052	HG03385	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	17.933917307909603
HG03052	HG03391	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	15.873693780121698
HG03052	HG03394	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	12.923425848361035
HG03052	HG03449	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	11.710402983647455
HG03052	HG03452	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	10.301841644903902
HG03052	HG03455	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	11.013335488687773
HG03052	HG03469	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	11.797131937082355
HG03052	HG03521	none	SierraLeone:Nigeria	Africa:Africa	present-day:present-day	none	1	19.46402841854251
HG03052	NA18917	none	SierraLeone:Nigeria	Africa:Africa	present-day:present-day	none	1	20.196575503617307
HG03052	NA19239	none	SierraLeone:Nigeria	Africa:Africa	present-day:present-day	none	1	19.94018723570689
HG03052	NA19378	none	SierraLeone:Kenya	Africa:Africa	present-day:present-day	none	1	14.878800815367907
HG03052	NA19449	none	SierraLeone:Kenya	Africa:Africa	present-day:present-day	none	1	19.46402841854251
HG03054	HG03055	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	3	36.261586558484076
HG03054	HG03057	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	6	152.7154616381327
HG03054	HG03060	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	16.268439611853054
HG03054	HG03069	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	5	146.0550626476022
HG03054	HG03081	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	12.976212139416695
HG03054	HG03343	none	SierraLeone:Nigeria	Africa:Africa	present-day:present-day	none	1	14.635849579272561
HG03054	HG03394	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	16.012550000000005
HG03054	HG03446	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	14.963055512195126
HG03054	HG03565	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	10.442309616845108
HG03054	NA18510	none	SierraLeone:Nigeria	Africa:Africa	present-day:present-day	none	1	19.46402841854251
HG03054	NA19098	none	SierraLeone:Nigeria	Africa:Africa	present-day:present-day	none	1	14.635849579272561
HG03054	NA19129	none	SierraLeone:Nigeria	Africa:Africa	present-day:present-day	none	1	14.975524330138146
HG03054	NA19189	none	SierraLeone:Nigeria	Africa:Africa	present-day:present-day	none	1	21.204719815367906
HG03055	HG03060	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	14.75629090174031
HG03055	HG03066	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	2	50.33641128571038
HG03055	HG03209	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	19.21232625963887
HG03055	HG03382	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	12.040091048298706
HG03055	HG03385	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	12.74095100000001
HG03055	HG03401	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	10.026055821917808
HG03055	HG03484	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	16.330345483807662
HG03055	HG03583	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	17.039391000000023
HG03055	NA19984	none	SierraLeone:USA	Africa:America	present-day:present-day	none	1	12.587165438133468
HG03057	HG03069	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	14.823244346036583
HG03057	HG03073	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	16.428215420839763
HG03057	HG03081	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	21.68942704104208
HG03057	HG03086	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	10.147019808665846
HG03057	HG03097	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	18.90684800000001
HG03057	HG03410	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	10.590877899640276
HG03057	HG03436	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	10.081193365135434
HG03057	HG03445	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	12.217355206308625
HG03057	HG03479	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	11.058852980362389
HG03057	HG03547	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	10.23525418734792
HG03057	NA19908	none	SierraLeone:USA	Africa:America	present-day:present-day	none	1	10.98281616102004
HG03058	HG03069	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	12.83830752919075
HG03058	HG03084	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	14.51656600484553
HG03058	HG03439	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	11.777823347875994
HG03058	HG03548	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	21.85884432824892
HG03058	NA19020	none	SierraLeone:Kenya	Africa:Africa	present-day:present-day	none	1	19.643375815367907
HG03060	HG03069	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	10.661342091979094
HG03060	HG03074	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	12.930563999999997
HG03060	HG03079	none	SierraLeone:SierraLeone	Africa:Africa	present-day:present-day	none	1	10.468180000000004
